/usr/local/lib/python3.11/dist-packages/dgl/heterograph.py:92: DGLWarning: Recommend creating graphs by `dgl.graph(data)` instead of `dgl.DGLGraph(data)`.
  dgl_warning(
Dataset: cora-full | #Nodes: 18800 | #Edges: 144170 | #Classes: 70 |#Features: 8710
Epoch 00012 | Loss(train) 3.5463 | Acc(train) 0.2082 | Acc(val) 0.2665 |*
Epoch 00013 | Loss(train) 3.4882 | Acc(train) 0.2351 | Acc(val) 0.3144 |*
Epoch 00014 | Loss(train) 3.4185 | Acc(train) 0.2707 | Acc(val) 0.3654 |*
Epoch 00015 | Loss(train) 3.3627 | Acc(train) 0.2870 | Acc(val) 0.3936 |*
Epoch 00016 | Loss(train) 3.3123 | Acc(train) 0.3048 | Acc(val) 0.4245 |*
Epoch 00017 | Loss(train) 3.2384 | Acc(train) 0.3128 | Acc(val) 0.4330 |*
Epoch 00018 | Loss(train) 3.2190 | Acc(train) 0.3082 | Acc(val) 0.4319 |
Epoch 00019 | Loss(train) 3.1381 | Acc(train) 0.3189 | Acc(val) 0.4250 |
Epoch 00020 | Loss(train) 3.0806 | Acc(train) 0.3231 | Acc(val) 0.4186 |
Epoch 00021 | Loss(train) 3.0690 | Acc(train) 0.3128 | Acc(val) 0.4149 |
Epoch 00022 | Loss(train) 3.0301 | Acc(train) 0.3066 | Acc(val) 0.4144 |
Epoch 00023 | Loss(train) 2.9952 | Acc(train) 0.3231 | Acc(val) 0.4149 |
Epoch 00024 | Loss(train) 2.9514 | Acc(train) 0.3157 | Acc(val) 0.4218 |
Epoch 00025 | Loss(train) 2.9244 | Acc(train) 0.3197 | Acc(val) 0.4293 |
Epoch 00026 | Loss(train) 2.9186 | Acc(train) 0.3191 | Acc(val) 0.4383 |*
Epoch 00027 | Loss(train) 2.8946 | Acc(train) 0.3324 | Acc(val) 0.4548 |*
Epoch 00028 | Loss(train) 2.8560 | Acc(train) 0.3370 | Acc(val) 0.4665 |*
Epoch 00029 | Loss(train) 2.8947 | Acc(train) 0.3354 | Acc(val) 0.4803 |*
Epoch 00030 | Loss(train) 2.8251 | Acc(train) 0.3574 | Acc(val) 0.4979 |*
Epoch 00031 | Loss(train) 2.8092 | Acc(train) 0.3654 | Acc(val) 0.5048 |*
Epoch 00032 | Loss(train) 2.7890 | Acc(train) 0.3622 | Acc(val) 0.5085 |*
Epoch 00033 | Loss(train) 2.7788 | Acc(train) 0.3628 | Acc(val) 0.5106 |*
Epoch 00034 | Loss(train) 2.7385 | Acc(train) 0.3710 | Acc(val) 0.5053 |
Epoch 00035 | Loss(train) 2.7208 | Acc(train) 0.3723 | Acc(val) 0.5011 |
Epoch 00036 | Loss(train) 2.7416 | Acc(train) 0.3649 | Acc(val) 0.5016 |
Epoch 00037 | Loss(train) 2.7100 | Acc(train) 0.3646 | Acc(val) 0.5027 |
Epoch 00038 | Loss(train) 2.7225 | Acc(train) 0.3676 | Acc(val) 0.5032 |
Epoch 00039 | Loss(train) 2.6779 | Acc(train) 0.3806 | Acc(val) 0.5064 |
Epoch 00040 | Loss(train) 2.6789 | Acc(train) 0.3750 | Acc(val) 0.5080 |
Epoch 00041 | Loss(train) 2.6919 | Acc(train) 0.3707 | Acc(val) 0.5138 |*
Epoch 00042 | Loss(train) 2.6828 | Acc(train) 0.3848 | Acc(val) 0.5202 |*
Epoch 00043 | Loss(train) 2.6446 | Acc(train) 0.3907 | Acc(val) 0.5271 |*
Epoch 00044 | Loss(train) 2.6692 | Acc(train) 0.3883 | Acc(val) 0.5298 |*
Epoch 00045 | Loss(train) 2.6289 | Acc(train) 0.4101 | Acc(val) 0.5298 |
Epoch 00046 | Loss(train) 2.6216 | Acc(train) 0.3923 | Acc(val) 0.5346 |*
Epoch 00047 | Loss(train) 2.6455 | Acc(train) 0.3918 | Acc(val) 0.5340 |
Epoch 00048 | Loss(train) 2.6365 | Acc(train) 0.3928 | Acc(val) 0.5367 |*
Epoch 00049 | Loss(train) 2.6417 | Acc(train) 0.3915 | Acc(val) 0.5388 |*
Epoch 00050 | Loss(train) 2.6396 | Acc(train) 0.3920 | Acc(val) 0.5388 |
Epoch 00051 | Loss(train) 2.5882 | Acc(train) 0.4045 | Acc(val) 0.5436 |*
Epoch 00052 | Loss(train) 2.5360 | Acc(train) 0.4101 | Acc(val) 0.5441 |*
Epoch 00053 | Loss(train) 2.6412 | Acc(train) 0.4048 | Acc(val) 0.5452 |*
Epoch 00054 | Loss(train) 2.5413 | Acc(train) 0.4162 | Acc(val) 0.5473 |*
Epoch 00055 | Loss(train) 2.5799 | Acc(train) 0.4120 | Acc(val) 0.5484 |*
Epoch 00056 | Loss(train) 2.5854 | Acc(train) 0.4194 | Acc(val) 0.5489 |*
Epoch 00057 | Loss(train) 2.5715 | Acc(train) 0.4024 | Acc(val) 0.5484 |
Epoch 00058 | Loss(train) 2.5789 | Acc(train) 0.4098 | Acc(val) 0.5495 |*
Epoch 00059 | Loss(train) 2.6001 | Acc(train) 0.3957 | Acc(val) 0.5484 |
Epoch 00060 | Loss(train) 2.5382 | Acc(train) 0.4117 | Acc(val) 0.5426 |
Epoch 00061 | Loss(train) 2.5162 | Acc(train) 0.4194 | Acc(val) 0.5441 |
Epoch 00062 | Loss(train) 2.5430 | Acc(train) 0.4093 | Acc(val) 0.5452 |
Epoch 00063 | Loss(train) 2.5471 | Acc(train) 0.4032 | Acc(val) 0.5495 |
Epoch 00064 | Loss(train) 2.5241 | Acc(train) 0.4191 | Acc(val) 0.5548 |*
Epoch 00065 | Loss(train) 2.5638 | Acc(train) 0.4112 | Acc(val) 0.5543 |
Epoch 00066 | Loss(train) 2.5728 | Acc(train) 0.4072 | Acc(val) 0.5564 |*
Epoch 00067 | Loss(train) 2.5303 | Acc(train) 0.4149 | Acc(val) 0.5585 |*
Epoch 00068 | Loss(train) 2.5452 | Acc(train) 0.4213 | Acc(val) 0.5553 |
Epoch 00069 | Loss(train) 2.5407 | Acc(train) 0.4130 | Acc(val) 0.5516 |
Epoch 00070 | Loss(train) 2.5715 | Acc(train) 0.4082 | Acc(val) 0.5452 |
Epoch 00071 | Loss(train) 2.5462 | Acc(train) 0.4035 | Acc(val) 0.5452 |
Epoch 00072 | Loss(train) 2.5289 | Acc(train) 0.4173 | Acc(val) 0.5463 |
Epoch 00073 | Loss(train) 2.5600 | Acc(train) 0.3939 | Acc(val) 0.5511 |
Epoch 00074 | Loss(train) 2.5293 | Acc(train) 0.4231 | Acc(val) 0.5580 |
Epoch 00075 | Loss(train) 2.5392 | Acc(train) 0.4173 | Acc(val) 0.5596 |*
Epoch 00076 | Loss(train) 2.5336 | Acc(train) 0.4016 | Acc(val) 0.5590 |
Epoch 00077 | Loss(train) 2.5138 | Acc(train) 0.4301 | Acc(val) 0.5590 |
Epoch 00078 | Loss(train) 2.5054 | Acc(train) 0.4162 | Acc(val) 0.5574 |
Epoch 00079 | Loss(train) 2.5200 | Acc(train) 0.4162 | Acc(val) 0.5521 |
Epoch 00080 | Loss(train) 2.5014 | Acc(train) 0.4173 | Acc(val) 0.5527 |
Epoch 00081 | Loss(train) 2.5118 | Acc(train) 0.4184 | Acc(val) 0.5521 |
Epoch 00082 | Loss(train) 2.5017 | Acc(train) 0.4322 | Acc(val) 0.5521 |
Epoch 00083 | Loss(train) 2.5192 | Acc(train) 0.4109 | Acc(val) 0.5516 |
Epoch 00084 | Loss(train) 2.5257 | Acc(train) 0.4181 | Acc(val) 0.5527 |
Epoch 00085 | Loss(train) 2.5004 | Acc(train) 0.4194 | Acc(val) 0.5511 |
Epoch 00086 | Loss(train) 2.5200 | Acc(train) 0.4160 | Acc(val) 0.5574 |
Epoch 00087 | Loss(train) 2.5351 | Acc(train) 0.4154 | Acc(val) 0.5596 |
Epoch 00088 | Loss(train) 2.5409 | Acc(train) 0.4178 | Acc(val) 0.5649 |*
Epoch 00089 | Loss(train) 2.5040 | Acc(train) 0.4298 | Acc(val) 0.5665 |*
Epoch 00090 | Loss(train) 2.5142 | Acc(train) 0.4221 | Acc(val) 0.5702 |*
Epoch 00091 | Loss(train) 2.5396 | Acc(train) 0.4189 | Acc(val) 0.5723 |*
Epoch 00092 | Loss(train) 2.5125 | Acc(train) 0.4316 | Acc(val) 0.5723 |
Epoch 00093 | Loss(train) 2.5191 | Acc(train) 0.4184 | Acc(val) 0.5691 |
Epoch 00094 | Loss(train) 2.5415 | Acc(train) 0.4146 | Acc(val) 0.5654 |
Epoch 00095 | Loss(train) 2.5062 | Acc(train) 0.4191 | Acc(val) 0.5638 |
Epoch 00096 | Loss(train) 2.5395 | Acc(train) 0.4287 | Acc(val) 0.5622 |
Epoch 00097 | Loss(train) 2.5338 | Acc(train) 0.4128 | Acc(val) 0.5654 |
Epoch 00098 | Loss(train) 2.5150 | Acc(train) 0.4181 | Acc(val) 0.5665 |
Epoch 00099 | Loss(train) 2.5298 | Acc(train) 0.4157 | Acc(val) 0.5691 |
Epoch 00100 | Loss(train) 2.5137 | Acc(train) 0.4234 | Acc(val) 0.5697 |
Epoch 00101 | Loss(train) 2.4959 | Acc(train) 0.4282 | Acc(val) 0.5676 |
Epoch 00102 | Loss(train) 2.5085 | Acc(train) 0.4130 | Acc(val) 0.5622 |
Epoch 00103 | Loss(train) 2.5040 | Acc(train) 0.4191 | Acc(val) 0.5601 |
Epoch 00104 | Loss(train) 2.5042 | Acc(train) 0.4301 | Acc(val) 0.5638 |
Epoch 00105 | Loss(train) 2.5500 | Acc(train) 0.4130 | Acc(val) 0.5654 |
Epoch 00106 | Loss(train) 2.5222 | Acc(train) 0.4242 | Acc(val) 0.5628 |
Epoch 00107 | Loss(train) 2.5094 | Acc(train) 0.4197 | Acc(val) 0.5633 |
Epoch 00108 | Loss(train) 2.5192 | Acc(train) 0.4178 | Acc(val) 0.5622 |
Epoch 00109 | Loss(train) 2.5235 | Acc(train) 0.4162 | Acc(val) 0.5612 |
Epoch 00110 | Loss(train) 2.5281 | Acc(train) 0.4237 | Acc(val) 0.5606 |
Epoch 00111 | Loss(train) 2.4999 | Acc(train) 0.4194 | Acc(val) 0.5527 |
Epoch 00112 | Loss(train) 2.5168 | Acc(train) 0.4184 | Acc(val) 0.5532 |
Epoch 00113 | Loss(train) 2.5435 | Acc(train) 0.4088 | Acc(val) 0.5553 |
Epoch 00114 | Loss(train) 2.5193 | Acc(train) 0.4074 | Acc(val) 0.5574 |
Epoch 00115 | Loss(train) 2.5340 | Acc(train) 0.4202 | Acc(val) 0.5681 |
Epoch 00116 | Loss(train) 2.5332 | Acc(train) 0.4184 | Acc(val) 0.5729 |*
Epoch 00117 | Loss(train) 2.5080 | Acc(train) 0.4231 | Acc(val) 0.5702 |
Epoch 00118 | Loss(train) 2.5036 | Acc(train) 0.4287 | Acc(val) 0.5686 |
Epoch 00119 | Loss(train) 2.4789 | Acc(train) 0.4293 | Acc(val) 0.5670 |
Epoch 00120 | Loss(train) 2.4996 | Acc(train) 0.4261 | Acc(val) 0.5660 |
Epoch 00121 | Loss(train) 2.5207 | Acc(train) 0.4245 | Acc(val) 0.5601 |
Epoch 00122 | Loss(train) 2.4552 | Acc(train) 0.4386 | Acc(val) 0.5532 |
Epoch 00123 | Loss(train) 2.4858 | Acc(train) 0.4287 | Acc(val) 0.5580 |
Epoch 00124 | Loss(train) 2.4962 | Acc(train) 0.4138 | Acc(val) 0.5622 |
Epoch 00125 | Loss(train) 2.4729 | Acc(train) 0.4295 | Acc(val) 0.5734 |*
Epoch 00126 | Loss(train) 2.5069 | Acc(train) 0.4261 | Acc(val) 0.5819 |*
Epoch 00127 | Loss(train) 2.5421 | Acc(train) 0.4128 | Acc(val) 0.5862 |*
Epoch 00128 | Loss(train) 2.4811 | Acc(train) 0.4412 | Acc(val) 0.5824 |
Epoch 00129 | Loss(train) 2.4891 | Acc(train) 0.4277 | Acc(val) 0.5793 |
Epoch 00130 | Loss(train) 2.5032 | Acc(train) 0.4207 | Acc(val) 0.5723 |
Epoch 00131 | Loss(train) 2.5123 | Acc(train) 0.4316 | Acc(val) 0.5644 |
Epoch 00132 | Loss(train) 2.5265 | Acc(train) 0.4205 | Acc(val) 0.5548 |
Epoch 00133 | Loss(train) 2.5000 | Acc(train) 0.4226 | Acc(val) 0.5527 |
Epoch 00134 | Loss(train) 2.5113 | Acc(train) 0.4245 | Acc(val) 0.5638 |
Epoch 00135 | Loss(train) 2.5209 | Acc(train) 0.4210 | Acc(val) 0.5691 |
Epoch 00136 | Loss(train) 2.4963 | Acc(train) 0.4258 | Acc(val) 0.5750 |
Epoch 00137 | Loss(train) 2.5093 | Acc(train) 0.4170 | Acc(val) 0.5793 |
Epoch 00138 | Loss(train) 2.5049 | Acc(train) 0.4255 | Acc(val) 0.5777 |
Epoch 00139 | Loss(train) 2.4708 | Acc(train) 0.4399 | Acc(val) 0.5723 |
Epoch 00140 | Loss(train) 2.4792 | Acc(train) 0.4356 | Acc(val) 0.5702 |
Epoch 00141 | Loss(train) 2.4837 | Acc(train) 0.4309 | Acc(val) 0.5676 |
Epoch 00142 | Loss(train) 2.5388 | Acc(train) 0.4154 | Acc(val) 0.5665 |
Epoch 00143 | Loss(train) 2.5387 | Acc(train) 0.4186 | Acc(val) 0.5697 |
Epoch 00144 | Loss(train) 2.4971 | Acc(train) 0.4282 | Acc(val) 0.5707 |
Epoch 00145 | Loss(train) 2.5338 | Acc(train) 0.4128 | Acc(val) 0.5713 |
Epoch 00146 | Loss(train) 2.5203 | Acc(train) 0.4168 | Acc(val) 0.5713 |
Epoch 00147 | Loss(train) 2.4943 | Acc(train) 0.4269 | Acc(val) 0.5707 |
Epoch 00148 | Loss(train) 2.5136 | Acc(train) 0.4098 | Acc(val) 0.5713 |
Epoch 00149 | Loss(train) 2.4948 | Acc(train) 0.4348 | Acc(val) 0.5686 |
Epoch 00150 | Loss(train) 2.5084 | Acc(train) 0.4263 | Acc(val) 0.5670 |
Epoch 00151 | Loss(train) 2.5163 | Acc(train) 0.4237 | Acc(val) 0.5654 |
Epoch 00152 | Loss(train) 2.4956 | Acc(train) 0.4316 | Acc(val) 0.5590 |
Epoch 00153 | Loss(train) 2.4821 | Acc(train) 0.4332 | Acc(val) 0.5585 |
Epoch 00154 | Loss(train) 2.4765 | Acc(train) 0.4343 | Acc(val) 0.5606 |
Epoch 00155 | Loss(train) 2.4680 | Acc(train) 0.4306 | Acc(val) 0.5585 |
Epoch 00156 | Loss(train) 2.4524 | Acc(train) 0.4338 | Acc(val) 0.5644 |
Epoch 00157 | Loss(train) 2.4862 | Acc(train) 0.4239 | Acc(val) 0.5676 |
Epoch 00158 | Loss(train) 2.5083 | Acc(train) 0.4149 | Acc(val) 0.5729 |
Epoch 00159 | Loss(train) 2.5104 | Acc(train) 0.4295 | Acc(val) 0.5755 |
Epoch 00160 | Loss(train) 2.4812 | Acc(train) 0.4367 | Acc(val) 0.5766 |
Epoch 00161 | Loss(train) 2.4998 | Acc(train) 0.4372 | Acc(val) 0.5750 |
Epoch 00162 | Loss(train) 2.4841 | Acc(train) 0.4332 | Acc(val) 0.5745 |
Epoch 00163 | Loss(train) 2.5398 | Acc(train) 0.4104 | Acc(val) 0.5718 |
Epoch 00164 | Loss(train) 2.5018 | Acc(train) 0.4319 | Acc(val) 0.5718 |
Epoch 00165 | Loss(train) 2.4943 | Acc(train) 0.4239 | Acc(val) 0.5729 |
Epoch 00166 | Loss(train) 2.5007 | Acc(train) 0.4282 | Acc(val) 0.5686 |
Epoch 00167 | Loss(train) 2.4662 | Acc(train) 0.4271 | Acc(val) 0.5644 |
Epoch 00168 | Loss(train) 2.4905 | Acc(train) 0.4343 | Acc(val) 0.5590 |
Epoch 00169 | Loss(train) 2.4965 | Acc(train) 0.4245 | Acc(val) 0.5612 |
Epoch 00170 | Loss(train) 2.5060 | Acc(train) 0.4303 | Acc(val) 0.5633 |
Epoch 00171 | Loss(train) 2.4630 | Acc(train) 0.4327 | Acc(val) 0.5601 |
Epoch 00172 | Loss(train) 2.4614 | Acc(train) 0.4287 | Acc(val) 0.5622 |
Epoch 00173 | Loss(train) 2.5175 | Acc(train) 0.4269 | Acc(val) 0.5665 |
Epoch 00174 | Loss(train) 2.4820 | Acc(train) 0.4239 | Acc(val) 0.5681 |
Epoch 00175 | Loss(train) 2.4789 | Acc(train) 0.4319 | Acc(val) 0.5676 |
Epoch 00176 | Loss(train) 2.4836 | Acc(train) 0.4340 | Acc(val) 0.5633 |
Early stopping at epoch 176
************************************
Start fitting calibration
************************************
Calibration model configuration
Namespace(calibration={'epochs': 1000, 'patience': 50, 'cal_lr': 0.01, 'cal_weight_decay': 0, 'num_bin': 10, 'calibrator_name': 'CaGCN', 'dist_to_train': None, 'heads': 2, 'bias': 1, 'cal_dropout': 0.5}, gnn={'type': 'gat', 'num_layer': 2, 'hid_dim': 64, 'dropout': 0.8, 'norm': None, 'in_dim': 8710, 'out_dim': 70}, train={'epochs': 200, 'lr': 0.01, 'weight_decay': 0.001, 'patience': 50})
************************************
************************************
GPU memory allowcation
GPU Memory Allocated: 714.21 MB
GPU Memory Reserved: 2060.00 MB
Exp 8/10
************************************
Start fitting model
************************************
Epoch 00001 | Loss(train) 4.2432 | Acc(train) 0.0239 | Acc(val) 0.1005 |*
Epoch 00002 | Loss(train) 4.2022 | Acc(train) 0.0973 | Acc(val) 0.1186 |*
Epoch 00003 | Loss(train) 4.1511 | Acc(train) 0.1191 | Acc(val) 0.1218 |*
Epoch 00004 | Loss(train) 4.0850 | Acc(train) 0.1383 | Acc(val) 0.1410 |*
Epoch 00005 | Loss(train) 4.0020 | Acc(train) 0.1463 | Acc(val) 0.1681 |*
Epoch 00006 | Loss(train) 3.9242 | Acc(train) 0.1487 | Acc(val) 0.1867 |*
Epoch 00007 | Loss(train) 3.8549 | Acc(train) 0.1593 | Acc(val) 0.2043 |*
Epoch 00008 | Loss(train) 3.7998 | Acc(train) 0.1686 | Acc(val) 0.1973 |
Epoch 00009 | Loss(train) 3.7316 | Acc(train) 0.1769 | Acc(val) 0.1878 |
Epoch 00010 | Loss(train) 3.6859 | Acc(train) 0.1676 | Acc(val) 0.1888 |
Epoch 00011 | Loss(train) 3.6313 | Acc(train) 0.1713 | Acc(val) 0.1995 |
Epoch 00012 | Loss(train) 3.5498 | Acc(train) 0.1931 | Acc(val) 0.2362 |*
Epoch 00013 | Loss(train) 3.4927 | Acc(train) 0.2136 | Acc(val) 0.2846 |*
Epoch 00014 | Loss(train) 3.4422 | Acc(train) 0.2370 | Acc(val) 0.3362 |*
Epoch 00015 | Loss(train) 3.3846 | Acc(train) 0.2598 | Acc(val) 0.3755 |*
Epoch 00016 | Loss(train) 3.3200 | Acc(train) 0.2859 | Acc(val) 0.4053 |*
Epoch 00017 | Loss(train) 3.2545 | Acc(train) 0.3053 | Acc(val) 0.4191 |*
Epoch 00018 | Loss(train) 3.2163 | Acc(train) 0.3082 | Acc(val) 0.4234 |*
Epoch 00019 | Loss(train) 3.1321 | Acc(train) 0.3247 | Acc(val) 0.4245 |*
Epoch 00020 | Loss(train) 3.1140 | Acc(train) 0.3178 | Acc(val) 0.4223 |
Epoch 00021 | Loss(train) 3.0638 | Acc(train) 0.3093 | Acc(val) 0.4202 |
Epoch 00022 | Loss(train) 3.0452 | Acc(train) 0.3064 | Acc(val) 0.4202 |
Epoch 00023 | Loss(train) 2.9733 | Acc(train) 0.3181 | Acc(val) 0.4239 |
Epoch 00024 | Loss(train) 2.9845 | Acc(train) 0.3072 | Acc(val) 0.4277 |*
Epoch 00025 | Loss(train) 2.9391 | Acc(train) 0.3245 | Acc(val) 0.4367 |*
Epoch 00026 | Loss(train) 2.8920 | Acc(train) 0.3322 | Acc(val) 0.4527 |*
Epoch 00027 | Loss(train) 2.8753 | Acc(train) 0.3391 | Acc(val) 0.4622 |*
Epoch 00028 | Loss(train) 2.8470 | Acc(train) 0.3468 | Acc(val) 0.4755 |*
Epoch 00029 | Loss(train) 2.8342 | Acc(train) 0.3439 | Acc(val) 0.4867 |*
Epoch 00030 | Loss(train) 2.8365 | Acc(train) 0.3489 | Acc(val) 0.4926 |*
Epoch 00031 | Loss(train) 2.7743 | Acc(train) 0.3590 | Acc(val) 0.4941 |*
Epoch 00032 | Loss(train) 2.8038 | Acc(train) 0.3519 | Acc(val) 0.5000 |*
Epoch 00033 | Loss(train) 2.7920 | Acc(train) 0.3593 | Acc(val) 0.5027 |*
Epoch 00034 | Loss(train) 2.7618 | Acc(train) 0.3638 | Acc(val) 0.5043 |*
Epoch 00035 | Loss(train) 2.7129 | Acc(train) 0.3758 | Acc(val) 0.5037 |
Epoch 00036 | Loss(train) 2.7505 | Acc(train) 0.3636 | Acc(val) 0.5053 |*
Epoch 00037 | Loss(train) 2.7232 | Acc(train) 0.3705 | Acc(val) 0.5064 |*
Epoch 00038 | Loss(train) 2.7408 | Acc(train) 0.3665 | Acc(val) 0.5096 |*
Epoch 00039 | Loss(train) 2.7215 | Acc(train) 0.3694 | Acc(val) 0.5128 |*
Epoch 00040 | Loss(train) 2.7010 | Acc(train) 0.3715 | Acc(val) 0.5186 |*
Epoch 00041 | Loss(train) 2.6907 | Acc(train) 0.3726 | Acc(val) 0.5245 |*
Epoch 00042 | Loss(train) 2.6748 | Acc(train) 0.3832 | Acc(val) 0.5261 |*
Epoch 00043 | Loss(train) 2.6440 | Acc(train) 0.3931 | Acc(val) 0.5266 |*
Epoch 00044 | Loss(train) 2.6367 | Acc(train) 0.3864 | Acc(val) 0.5287 |*
Epoch 00045 | Loss(train) 2.6397 | Acc(train) 0.3952 | Acc(val) 0.5282 |
Epoch 00046 | Loss(train) 2.6382 | Acc(train) 0.3904 | Acc(val) 0.5346 |*
Epoch 00047 | Loss(train) 2.6668 | Acc(train) 0.3862 | Acc(val) 0.5362 |*
Epoch 00048 | Loss(train) 2.6092 | Acc(train) 0.4037 | Acc(val) 0.5415 |*
Epoch 00049 | Loss(train) 2.6297 | Acc(train) 0.3971 | Acc(val) 0.5378 |
Epoch 00050 | Loss(train) 2.6183 | Acc(train) 0.3992 | Acc(val) 0.5404 |
Epoch 00051 | Loss(train) 2.6136 | Acc(train) 0.3973 | Acc(val) 0.5420 |*
Epoch 00052 | Loss(train) 2.5591 | Acc(train) 0.4141 | Acc(val) 0.5479 |*
Epoch 00053 | Loss(train) 2.6117 | Acc(train) 0.3989 | Acc(val) 0.5564 |*
Epoch 00054 | Loss(train) 2.5665 | Acc(train) 0.4082 | Acc(val) 0.5564 |
Epoch 00055 | Loss(train) 2.5296 | Acc(train) 0.4229 | Acc(val) 0.5537 |
Epoch 00056 | Loss(train) 2.5844 | Acc(train) 0.4122 | Acc(val) 0.5495 |
Epoch 00057 | Loss(train) 2.5624 | Acc(train) 0.4104 | Acc(val) 0.5479 |
Epoch 00058 | Loss(train) 2.5647 | Acc(train) 0.4122 | Acc(val) 0.5457 |
Epoch 00059 | Loss(train) 2.5579 | Acc(train) 0.4051 | Acc(val) 0.5479 |
Epoch 00060 | Loss(train) 2.5842 | Acc(train) 0.3944 | Acc(val) 0.5441 |
Epoch 00061 | Loss(train) 2.5364 | Acc(train) 0.4122 | Acc(val) 0.5463 |
Epoch 00062 | Loss(train) 2.6007 | Acc(train) 0.3968 | Acc(val) 0.5484 |
Epoch 00063 | Loss(train) 2.5197 | Acc(train) 0.4181 | Acc(val) 0.5500 |
Epoch 00064 | Loss(train) 2.5125 | Acc(train) 0.4186 | Acc(val) 0.5521 |
Epoch 00065 | Loss(train) 2.5557 | Acc(train) 0.4104 | Acc(val) 0.5537 |
Epoch 00066 | Loss(train) 2.5680 | Acc(train) 0.4112 | Acc(val) 0.5569 |*
Epoch 00067 | Loss(train) 2.5195 | Acc(train) 0.4234 | Acc(val) 0.5559 |
Epoch 00068 | Loss(train) 2.5402 | Acc(train) 0.4213 | Acc(val) 0.5553 |
Epoch 00069 | Loss(train) 2.5173 | Acc(train) 0.4176 | Acc(val) 0.5564 |
Epoch 00070 | Loss(train) 2.4735 | Acc(train) 0.4298 | Acc(val) 0.5553 |
Epoch 00071 | Loss(train) 2.5081 | Acc(train) 0.4130 | Acc(val) 0.5569 |
Epoch 00072 | Loss(train) 2.5476 | Acc(train) 0.4250 | Acc(val) 0.5585 |*
Epoch 00073 | Loss(train) 2.5307 | Acc(train) 0.4096 | Acc(val) 0.5559 |
Epoch 00074 | Loss(train) 2.5185 | Acc(train) 0.4271 | Acc(val) 0.5569 |
Epoch 00075 | Loss(train) 2.5154 | Acc(train) 0.4165 | Acc(val) 0.5596 |*
Epoch 00076 | Loss(train) 2.5199 | Acc(train) 0.4122 | Acc(val) 0.5601 |*
Epoch 00077 | Loss(train) 2.5115 | Acc(train) 0.4335 | Acc(val) 0.5601 |
Epoch 00078 | Loss(train) 2.4667 | Acc(train) 0.4404 | Acc(val) 0.5612 |*
Epoch 00079 | Loss(train) 2.5172 | Acc(train) 0.4237 | Acc(val) 0.5596 |
Epoch 00080 | Loss(train) 2.5027 | Acc(train) 0.4311 | Acc(val) 0.5590 |
Epoch 00081 | Loss(train) 2.5420 | Acc(train) 0.4194 | Acc(val) 0.5580 |
Epoch 00082 | Loss(train) 2.5129 | Acc(train) 0.4258 | Acc(val) 0.5580 |
Epoch 00083 | Loss(train) 2.5184 | Acc(train) 0.4245 | Acc(val) 0.5585 |
Epoch 00084 | Loss(train) 2.5214 | Acc(train) 0.4053 | Acc(val) 0.5574 |
Epoch 00085 | Loss(train) 2.5096 | Acc(train) 0.4298 | Acc(val) 0.5548 |
Epoch 00086 | Loss(train) 2.4960 | Acc(train) 0.4242 | Acc(val) 0.5505 |
Epoch 00087 | Loss(train) 2.5510 | Acc(train) 0.4109 | Acc(val) 0.5473 |
Epoch 00088 | Loss(train) 2.5274 | Acc(train) 0.4117 | Acc(val) 0.5468 |
Epoch 00089 | Loss(train) 2.4975 | Acc(train) 0.4229 | Acc(val) 0.5473 |
Epoch 00090 | Loss(train) 2.5245 | Acc(train) 0.4231 | Acc(val) 0.5543 |
Epoch 00091 | Loss(train) 2.5059 | Acc(train) 0.4226 | Acc(val) 0.5569 |
Epoch 00092 | Loss(train) 2.5288 | Acc(train) 0.4205 | Acc(val) 0.5574 |
Epoch 00093 | Loss(train) 2.5113 | Acc(train) 0.4138 | Acc(val) 0.5601 |
Epoch 00094 | Loss(train) 2.5032 | Acc(train) 0.4194 | Acc(val) 0.5622 |*
Epoch 00095 | Loss(train) 2.5219 | Acc(train) 0.4277 | Acc(val) 0.5622 |
Epoch 00096 | Loss(train) 2.5205 | Acc(train) 0.4146 | Acc(val) 0.5622 |
Epoch 00097 | Loss(train) 2.5025 | Acc(train) 0.4255 | Acc(val) 0.5585 |
Epoch 00098 | Loss(train) 2.5093 | Acc(train) 0.4170 | Acc(val) 0.5606 |
Epoch 00099 | Loss(train) 2.5018 | Acc(train) 0.4189 | Acc(val) 0.5612 |
Epoch 00100 | Loss(train) 2.5026 | Acc(train) 0.4245 | Acc(val) 0.5654 |*
Epoch 00101 | Loss(train) 2.5303 | Acc(train) 0.4077 | Acc(val) 0.5681 |*
Epoch 00102 | Loss(train) 2.5179 | Acc(train) 0.4138 | Acc(val) 0.5713 |*
Epoch 00103 | Loss(train) 2.5062 | Acc(train) 0.4287 | Acc(val) 0.5723 |*
Epoch 00104 | Loss(train) 2.5292 | Acc(train) 0.4133 | Acc(val) 0.5713 |
Epoch 00105 | Loss(train) 2.4839 | Acc(train) 0.4293 | Acc(val) 0.5697 |
Epoch 00106 | Loss(train) 2.5324 | Acc(train) 0.4242 | Acc(val) 0.5691 |
Epoch 00107 | Loss(train) 2.4885 | Acc(train) 0.4197 | Acc(val) 0.5697 |
Epoch 00108 | Loss(train) 2.5035 | Acc(train) 0.4231 | Acc(val) 0.5686 |
