/usr/local/lib/python3.11/dist-packages/dgl/heterograph.py:92: DGLWarning: Recommend creating graphs by `dgl.graph(data)` instead of `dgl.DGLGraph(data)`.
  dgl_warning(
Debug: Dataset computers train_idx: 2007, val_idx: 669, test_idx: 10705
Debug: Dataset computers train_idx: 10, val_idx: 10, test_idx: 10
Dataset: computers | #Nodes: 13381 | #Edges: 491556 | #Classes: 10 |#Features: 767
Epoch 00145 | Loss(train) 0.9856 | Acc(train) 0.6846 | Acc(val) 0.7534 |
Epoch 00146 | Loss(train) 0.9571 | Acc(train) 0.6856 | Acc(val) 0.7459 |
Epoch 00147 | Loss(train) 1.0095 | Acc(train) 0.6766 | Acc(val) 0.7459 |
Epoch 00148 | Loss(train) 0.9679 | Acc(train) 0.6866 | Acc(val) 0.7534 |
Epoch 00149 | Loss(train) 0.9781 | Acc(train) 0.6821 | Acc(val) 0.7593 |
Epoch 00150 | Loss(train) 1.0036 | Acc(train) 0.6811 | Acc(val) 0.7564 |
Epoch 00151 | Loss(train) 0.9644 | Acc(train) 0.6871 | Acc(val) 0.7534 |
Epoch 00152 | Loss(train) 0.9864 | Acc(train) 0.6741 | Acc(val) 0.7489 |
Epoch 00153 | Loss(train) 0.9589 | Acc(train) 0.6856 | Acc(val) 0.7504 |
Epoch 00154 | Loss(train) 0.9653 | Acc(train) 0.6816 | Acc(val) 0.7593 |
Epoch 00155 | Loss(train) 0.9674 | Acc(train) 0.6836 | Acc(val) 0.7564 |
Epoch 00156 | Loss(train) 0.9368 | Acc(train) 0.7015 | Acc(val) 0.7489 |
Epoch 00157 | Loss(train) 0.9442 | Acc(train) 0.6826 | Acc(val) 0.7534 |
Epoch 00158 | Loss(train) 0.9877 | Acc(train) 0.6726 | Acc(val) 0.7593 |
Epoch 00159 | Loss(train) 0.9445 | Acc(train) 0.6921 | Acc(val) 0.7713 |*
Epoch 00160 | Loss(train) 0.9346 | Acc(train) 0.6956 | Acc(val) 0.7653 |
Epoch 00161 | Loss(train) 0.9659 | Acc(train) 0.6896 | Acc(val) 0.7549 |
Epoch 00162 | Loss(train) 0.9493 | Acc(train) 0.6911 | Acc(val) 0.7564 |
Epoch 00163 | Loss(train) 0.9702 | Acc(train) 0.6796 | Acc(val) 0.7713 |
Epoch 00164 | Loss(train) 0.9506 | Acc(train) 0.6866 | Acc(val) 0.7907 |*
Epoch 00165 | Loss(train) 0.9909 | Acc(train) 0.6771 | Acc(val) 0.7758 |
Epoch 00166 | Loss(train) 0.9479 | Acc(train) 0.6851 | Acc(val) 0.7653 |
Epoch 00167 | Loss(train) 0.9691 | Acc(train) 0.6831 | Acc(val) 0.7668 |
Epoch 00168 | Loss(train) 1.0328 | Acc(train) 0.6856 | Acc(val) 0.7803 |
Epoch 00169 | Loss(train) 0.9498 | Acc(train) 0.6866 | Acc(val) 0.7818 |
Epoch 00170 | Loss(train) 0.9339 | Acc(train) 0.6906 | Acc(val) 0.7788 |
Epoch 00171 | Loss(train) 0.9466 | Acc(train) 0.6896 | Acc(val) 0.7698 |
Epoch 00172 | Loss(train) 0.9524 | Acc(train) 0.7045 | Acc(val) 0.7683 |
Epoch 00173 | Loss(train) 0.9356 | Acc(train) 0.6981 | Acc(val) 0.7818 |
Epoch 00174 | Loss(train) 0.9731 | Acc(train) 0.6796 | Acc(val) 0.7877 |
Epoch 00175 | Loss(train) 0.9612 | Acc(train) 0.6816 | Acc(val) 0.7788 |
Epoch 00176 | Loss(train) 0.9645 | Acc(train) 0.6692 | Acc(val) 0.7698 |
Epoch 00177 | Loss(train) 0.9796 | Acc(train) 0.6841 | Acc(val) 0.7818 |
Epoch 00178 | Loss(train) 0.9484 | Acc(train) 0.6961 | Acc(val) 0.7877 |
Epoch 00179 | Loss(train) 0.9330 | Acc(train) 0.6916 | Acc(val) 0.7907 |
Epoch 00180 | Loss(train) 0.9466 | Acc(train) 0.6736 | Acc(val) 0.7833 |
Epoch 00181 | Loss(train) 0.9144 | Acc(train) 0.7025 | Acc(val) 0.7773 |
Epoch 00182 | Loss(train) 0.9516 | Acc(train) 0.6916 | Acc(val) 0.7758 |
Epoch 00183 | Loss(train) 0.9500 | Acc(train) 0.6831 | Acc(val) 0.7788 |
Epoch 00184 | Loss(train) 0.9249 | Acc(train) 0.6896 | Acc(val) 0.7698 |
Epoch 00185 | Loss(train) 0.9658 | Acc(train) 0.6786 | Acc(val) 0.7818 |
Epoch 00186 | Loss(train) 0.9435 | Acc(train) 0.6836 | Acc(val) 0.7773 |
Epoch 00187 | Loss(train) 0.9327 | Acc(train) 0.6941 | Acc(val) 0.7713 |
Epoch 00188 | Loss(train) 0.9225 | Acc(train) 0.6971 | Acc(val) 0.7728 |
Epoch 00189 | Loss(train) 0.9465 | Acc(train) 0.6931 | Acc(val) 0.7833 |
Epoch 00190 | Loss(train) 0.9410 | Acc(train) 0.6906 | Acc(val) 0.7803 |
Epoch 00191 | Loss(train) 0.9881 | Acc(train) 0.6841 | Acc(val) 0.7773 |
Epoch 00192 | Loss(train) 0.9706 | Acc(train) 0.6901 | Acc(val) 0.7758 |
Epoch 00193 | Loss(train) 0.9593 | Acc(train) 0.6856 | Acc(val) 0.7758 |
Epoch 00194 | Loss(train) 0.9423 | Acc(train) 0.6741 | Acc(val) 0.7758 |
Epoch 00195 | Loss(train) 0.9739 | Acc(train) 0.6876 | Acc(val) 0.7758 |
Epoch 00196 | Loss(train) 0.9170 | Acc(train) 0.6981 | Acc(val) 0.7758 |
Epoch 00197 | Loss(train) 0.9111 | Acc(train) 0.6986 | Acc(val) 0.7818 |
Epoch 00198 | Loss(train) 0.9348 | Acc(train) 0.6861 | Acc(val) 0.7728 |
Epoch 00199 | Loss(train) 0.9112 | Acc(train) 0.7020 | Acc(val) 0.7713 |
Epoch 00200 | Loss(train) 0.9721 | Acc(train) 0.6831 | Acc(val) 0.7698 |
************************************
Start fitting calibration
************************************
Calibration model configuration
Namespace(calibration={'epochs': 1000, 'patience': 50, 'cal_lr': 0.01, 'cal_weight_decay': 0, 'num_bin': 10, 'calibrator_name': 'WATS', 'dist_to_train': None, 'heads': 2, 'bias': 1, 'cal_dropout': 0.4, 'cal_hidden_dim': 64}, gnn={'type': 'gcnii', 'num_layer': 16, 'hid_dim': 64, 'dropout': 0.8, 'norm': None, 'in_dim': 767, 'out_dim': 10}, train={'epochs': 200, 'lr': 0.01, 'weight_decay': 0.001, 'patience': 50})
************************************
正在计算理论系数 c_k (通过数值积分)...
理论系数 c_k 计算完成。
************************************
GPU memory allowcation
GPU Memory Allocated: 128.87 MB
GPU Memory Reserved: 328.00 MB
Exp 7/10
************************************
Start fitting model
************************************
Epoch 00001 | Loss(train) 2.3323 | Acc(train) 0.1106 | Acc(val) 0.3558 |*
Epoch 00002 | Loss(train) 2.7250 | Acc(train) 0.3513 | Acc(val) 0.3558 |
Epoch 00003 | Loss(train) 2.1415 | Acc(train) 0.3009 | Acc(val) 0.2990 |
Epoch 00004 | Loss(train) 2.1544 | Acc(train) 0.2980 | Acc(val) 0.3558 |
Epoch 00005 | Loss(train) 2.1807 | Acc(train) 0.3378 | Acc(val) 0.3483 |
Epoch 00006 | Loss(train) 2.1587 | Acc(train) 0.2925 | Acc(val) 0.3184 |
Epoch 00007 | Loss(train) 2.1336 | Acc(train) 0.2820 | Acc(val) 0.3558 |
Epoch 00008 | Loss(train) 2.0861 | Acc(train) 0.2805 | Acc(val) 0.4290 |*
Epoch 00009 | Loss(train) 2.0845 | Acc(train) 0.2820 | Acc(val) 0.3558 |
Epoch 00010 | Loss(train) 2.0466 | Acc(train) 0.2965 | Acc(val) 0.3558 |
Epoch 00011 | Loss(train) 2.0467 | Acc(train) 0.3154 | Acc(val) 0.3558 |
Epoch 00012 | Loss(train) 2.0040 | Acc(train) 0.3413 | Acc(val) 0.3558 |
Epoch 00013 | Loss(train) 1.9553 | Acc(train) 0.3488 | Acc(val) 0.3558 |
Epoch 00014 | Loss(train) 1.9503 | Acc(train) 0.3732 | Acc(val) 0.3558 |
Epoch 00015 | Loss(train) 1.9159 | Acc(train) 0.3712 | Acc(val) 0.3558 |
Epoch 00016 | Loss(train) 1.8906 | Acc(train) 0.3842 | Acc(val) 0.3558 |
Epoch 00017 | Loss(train) 1.8818 | Acc(train) 0.3901 | Acc(val) 0.3558 |
Epoch 00018 | Loss(train) 1.8358 | Acc(train) 0.3871 | Acc(val) 0.3558 |
Epoch 00019 | Loss(train) 1.8340 | Acc(train) 0.3906 | Acc(val) 0.3558 |
Epoch 00020 | Loss(train) 1.8293 | Acc(train) 0.3926 | Acc(val) 0.3558 |
Epoch 00021 | Loss(train) 1.8058 | Acc(train) 0.4016 | Acc(val) 0.3558 |
Epoch 00022 | Loss(train) 1.7970 | Acc(train) 0.3961 | Acc(val) 0.3558 |
Epoch 00023 | Loss(train) 1.7704 | Acc(train) 0.3911 | Acc(val) 0.3558 |
Epoch 00024 | Loss(train) 1.7630 | Acc(train) 0.3876 | Acc(val) 0.3558 |
Epoch 00025 | Loss(train) 1.7424 | Acc(train) 0.3956 | Acc(val) 0.3558 |
Epoch 00026 | Loss(train) 1.7321 | Acc(train) 0.3981 | Acc(val) 0.3558 |
Epoch 00027 | Loss(train) 1.7079 | Acc(train) 0.3981 | Acc(val) 0.3572 |
Epoch 00028 | Loss(train) 1.6926 | Acc(train) 0.4071 | Acc(val) 0.3692 |
Epoch 00029 | Loss(train) 1.6806 | Acc(train) 0.3971 | Acc(val) 0.3647 |
Epoch 00030 | Loss(train) 1.6691 | Acc(train) 0.4071 | Acc(val) 0.3632 |
Epoch 00031 | Loss(train) 1.6484 | Acc(train) 0.4086 | Acc(val) 0.3647 |
Epoch 00032 | Loss(train) 1.6447 | Acc(train) 0.4155 | Acc(val) 0.3976 |
Epoch 00033 | Loss(train) 1.6229 | Acc(train) 0.4215 | Acc(val) 0.4499 |*
Epoch 00034 | Loss(train) 1.5799 | Acc(train) 0.4350 | Acc(val) 0.4843 |*
Epoch 00035 | Loss(train) 1.5958 | Acc(train) 0.4270 | Acc(val) 0.4604 |
Epoch 00036 | Loss(train) 1.5582 | Acc(train) 0.4474 | Acc(val) 0.4499 |
Epoch 00037 | Loss(train) 1.5652 | Acc(train) 0.4290 | Acc(val) 0.4813 |
Epoch 00038 | Loss(train) 1.5317 | Acc(train) 0.4464 | Acc(val) 0.5097 |*
Epoch 00039 | Loss(train) 1.5301 | Acc(train) 0.4494 | Acc(val) 0.5306 |*
Epoch 00040 | Loss(train) 1.5249 | Acc(train) 0.4420 | Acc(val) 0.5531 |*
Epoch 00041 | Loss(train) 1.4981 | Acc(train) 0.4539 | Acc(val) 0.5740 |*
Epoch 00042 | Loss(train) 1.5045 | Acc(train) 0.4604 | Acc(val) 0.5904 |*
Epoch 00043 | Loss(train) 1.4623 | Acc(train) 0.4723 | Acc(val) 0.6054 |*
Epoch 00044 | Loss(train) 1.4568 | Acc(train) 0.4778 | Acc(val) 0.6323 |*
Epoch 00045 | Loss(train) 1.4436 | Acc(train) 0.4838 | Acc(val) 0.6487 |*
Epoch 00046 | Loss(train) 1.4559 | Acc(train) 0.4758 | Acc(val) 0.6428 |
Epoch 00047 | Loss(train) 1.4272 | Acc(train) 0.4963 | Acc(val) 0.6353 |
Epoch 00048 | Loss(train) 1.4091 | Acc(train) 0.5002 | Acc(val) 0.6442 |
Epoch 00049 | Loss(train) 1.3822 | Acc(train) 0.5112 | Acc(val) 0.6562 |*
Epoch 00050 | Loss(train) 1.3982 | Acc(train) 0.5102 | Acc(val) 0.6577 |*
Epoch 00051 | Loss(train) 1.3533 | Acc(train) 0.5267 | Acc(val) 0.6502 |
Epoch 00052 | Loss(train) 1.3566 | Acc(train) 0.5272 | Acc(val) 0.6517 |
Epoch 00053 | Loss(train) 1.3517 | Acc(train) 0.5361 | Acc(val) 0.6637 |*
Epoch 00054 | Loss(train) 1.3350 | Acc(train) 0.5286 | Acc(val) 0.6592 |
Epoch 00055 | Loss(train) 1.3208 | Acc(train) 0.5481 | Acc(val) 0.6652 |*
Epoch 00056 | Loss(train) 1.3094 | Acc(train) 0.5551 | Acc(val) 0.6667 |*
Epoch 00057 | Loss(train) 1.3076 | Acc(train) 0.5351 | Acc(val) 0.6667 |
Epoch 00058 | Loss(train) 1.2931 | Acc(train) 0.5610 | Acc(val) 0.6667 |
Epoch 00059 | Loss(train) 1.2923 | Acc(train) 0.5605 | Acc(val) 0.6771 |*
Epoch 00060 | Loss(train) 1.2722 | Acc(train) 0.5575 | Acc(val) 0.6771 |
Epoch 00061 | Loss(train) 1.2843 | Acc(train) 0.5541 | Acc(val) 0.6622 |
Epoch 00062 | Loss(train) 1.2449 | Acc(train) 0.5750 | Acc(val) 0.6577 |
Epoch 00063 | Loss(train) 1.2680 | Acc(train) 0.5685 | Acc(val) 0.6771 |
Epoch 00064 | Loss(train) 1.2199 | Acc(train) 0.5810 | Acc(val) 0.6652 |
Epoch 00065 | Loss(train) 1.2738 | Acc(train) 0.5715 | Acc(val) 0.6682 |
Epoch 00066 | Loss(train) 1.2379 | Acc(train) 0.5904 | Acc(val) 0.6607 |
Epoch 00067 | Loss(train) 1.2286 | Acc(train) 0.5835 | Acc(val) 0.6697 |
Epoch 00068 | Loss(train) 1.2265 | Acc(train) 0.5899 | Acc(val) 0.6726 |
Epoch 00069 | Loss(train) 1.2291 | Acc(train) 0.5869 | Acc(val) 0.6771 |
Epoch 00070 | Loss(train) 1.2258 | Acc(train) 0.5889 | Acc(val) 0.6712 |
Epoch 00071 | Loss(train) 1.1972 | Acc(train) 0.5934 | Acc(val) 0.6652 |
Epoch 00072 | Loss(train) 1.1924 | Acc(train) 0.5919 | Acc(val) 0.6652 |
Epoch 00073 | Loss(train) 1.1904 | Acc(train) 0.5959 | Acc(val) 0.6652 |
Epoch 00074 | Loss(train) 1.1916 | Acc(train) 0.6114 | Acc(val) 0.6756 |
Epoch 00075 | Loss(train) 1.1747 | Acc(train) 0.6089 | Acc(val) 0.6816 |*
Epoch 00076 | Loss(train) 1.1661 | Acc(train) 0.6074 | Acc(val) 0.6726 |
Epoch 00077 | Loss(train) 1.1684 | Acc(train) 0.5984 | Acc(val) 0.6801 |
Epoch 00078 | Loss(train) 1.1554 | Acc(train) 0.6168 | Acc(val) 0.6801 |
Epoch 00079 | Loss(train) 1.1535 | Acc(train) 0.6143 | Acc(val) 0.6816 |
Epoch 00080 | Loss(train) 1.1569 | Acc(train) 0.6099 | Acc(val) 0.6712 |
Epoch 00081 | Loss(train) 1.1653 | Acc(train) 0.6024 | Acc(val) 0.6831 |*
Epoch 00082 | Loss(train) 1.1304 | Acc(train) 0.6143 | Acc(val) 0.6398 |
Epoch 00083 | Loss(train) 1.2802 | Acc(train) 0.6044 | Acc(val) 0.6831 |
Epoch 00084 | Loss(train) 1.1279 | Acc(train) 0.6173 | Acc(val) 0.6861 |*
Epoch 00085 | Loss(train) 1.1492 | Acc(train) 0.5989 | Acc(val) 0.6786 |
Epoch 00086 | Loss(train) 1.1414 | Acc(train) 0.6198 | Acc(val) 0.6786 |
Epoch 00087 | Loss(train) 1.1344 | Acc(train) 0.6163 | Acc(val) 0.6771 |
Epoch 00088 | Loss(train) 1.1317 | Acc(train) 0.6248 | Acc(val) 0.6861 |
Epoch 00089 | Loss(train) 1.1177 | Acc(train) 0.6278 | Acc(val) 0.6786 |
Epoch 00090 | Loss(train) 1.1218 | Acc(train) 0.6268 | Acc(val) 0.6712 |
Epoch 00091 | Loss(train) 1.1335 | Acc(train) 0.6109 | Acc(val) 0.6756 |
Epoch 00092 | Loss(train) 1.1227 | Acc(train) 0.6173 | Acc(val) 0.7010 |*
Epoch 00093 | Loss(train) 1.1017 | Acc(train) 0.6328 | Acc(val) 0.6966 |
Epoch 00094 | Loss(train) 1.1200 | Acc(train) 0.6353 | Acc(val) 0.6816 |
Epoch 00095 | Loss(train) 1.0999 | Acc(train) 0.6328 | Acc(val) 0.6726 |
Epoch 00096 | Loss(train) 1.1061 | Acc(train) 0.6418 | Acc(val) 0.6786 |
Epoch 00097 | Loss(train) 1.0956 | Acc(train) 0.6308 | Acc(val) 0.7010 |
Epoch 00098 | Loss(train) 1.1110 | Acc(train) 0.6258 | Acc(val) 0.7070 |*
Epoch 00099 | Loss(train) 1.1015 | Acc(train) 0.6253 | Acc(val) 0.6876 |
Epoch 00100 | Loss(train) 1.0746 | Acc(train) 0.6318 | Acc(val) 0.6756 |
Epoch 00101 | Loss(train) 1.1113 | Acc(train) 0.6218 | Acc(val) 0.6786 |
Epoch 00102 | Loss(train) 1.0963 | Acc(train) 0.6378 | Acc(val) 0.6816 |
Epoch 00103 | Loss(train) 1.0835 | Acc(train) 0.6323 | Acc(val) 0.6996 |
Epoch 00104 | Loss(train) 1.0968 | Acc(train) 0.6348 | Acc(val) 0.7055 |
Epoch 00105 | Loss(train) 1.0891 | Acc(train) 0.6423 | Acc(val) 0.6936 |
Epoch 00106 | Loss(train) 1.0810 | Acc(train) 0.6378 | Acc(val) 0.6816 |
Epoch 00107 | Loss(train) 1.0795 | Acc(train) 0.6368 | Acc(val) 0.6846 |
Epoch 00108 | Loss(train) 1.2016 | Acc(train) 0.6423 | Acc(val) 0.6906 |
Epoch 00109 | Loss(train) 1.1749 | Acc(train) 0.6193 | Acc(val) 0.7250 |*
Epoch 00110 | Loss(train) 1.0642 | Acc(train) 0.6492 | Acc(val) 0.7175 |
Epoch 00111 | Loss(train) 1.0763 | Acc(train) 0.6413 | Acc(val) 0.6861 |
Epoch 00112 | Loss(train) 1.0796 | Acc(train) 0.6278 | Acc(val) 0.6771 |
Epoch 00113 | Loss(train) 1.0699 | Acc(train) 0.6472 | Acc(val) 0.6831 |
Epoch 00114 | Loss(train) 1.0371 | Acc(train) 0.6547 | Acc(val) 0.6951 |
Epoch 00115 | Loss(train) 1.0712 | Acc(train) 0.6398 | Acc(val) 0.7115 |
Epoch 00116 | Loss(train) 1.0545 | Acc(train) 0.6388 | Acc(val) 0.7145 |
Epoch 00117 | Loss(train) 1.0483 | Acc(train) 0.6437 | Acc(val) 0.7175 |
Epoch 00118 | Loss(train) 1.0574 | Acc(train) 0.6363 | Acc(val) 0.7115 |
Epoch 00119 | Loss(train) 1.0588 | Acc(train) 0.6507 | Acc(val) 0.7025 |
Epoch 00120 | Loss(train) 1.0579 | Acc(train) 0.6408 | Acc(val) 0.7040 |
Epoch 00121 | Loss(train) 1.0554 | Acc(train) 0.6428 | Acc(val) 0.7205 |
Epoch 00122 | Loss(train) 1.0606 | Acc(train) 0.6403 | Acc(val) 0.7309 |*
Epoch 00123 | Loss(train) 1.0229 | Acc(train) 0.6527 | Acc(val) 0.7324 |*
Epoch 00124 | Loss(train) 1.0523 | Acc(train) 0.6497 | Acc(val) 0.7085 |
Epoch 00125 | Loss(train) 1.0355 | Acc(train) 0.6572 | Acc(val) 0.7040 |
Epoch 00126 | Loss(train) 1.0262 | Acc(train) 0.6542 | Acc(val) 0.7175 |
Epoch 00127 | Loss(train) 1.0502 | Acc(train) 0.6512 | Acc(val) 0.7220 |
Epoch 00128 | Loss(train) 0.9825 | Acc(train) 0.6647 | Acc(val) 0.7175 |
Epoch 00129 | Loss(train) 1.0379 | Acc(train) 0.6567 | Acc(val) 0.7085 |
Epoch 00130 | Loss(train) 1.0058 | Acc(train) 0.6497 | Acc(val) 0.7145 |
Epoch 00131 | Loss(train) 1.0154 | Acc(train) 0.6602 | Acc(val) 0.7160 |
Epoch 00132 | Loss(train) 1.0085 | Acc(train) 0.6687 | Acc(val) 0.7115 |
Epoch 00133 | Loss(train) 1.0341 | Acc(train) 0.6447 | Acc(val) 0.7115 |
Epoch 00134 | Loss(train) 1.0366 | Acc(train) 0.6423 | Acc(val) 0.7130 |
Epoch 00135 | Loss(train) 1.0072 | Acc(train) 0.6562 | Acc(val) 0.7130 |
Epoch 00136 | Loss(train) 1.0885 | Acc(train) 0.6482 | Acc(val) 0.7175 |
Epoch 00137 | Loss(train) 1.0129 | Acc(train) 0.6592 | Acc(val) 0.7205 |
Epoch 00138 | Loss(train) 0.9946 | Acc(train) 0.6572 | Acc(val) 0.7324 |
Epoch 00139 | Loss(train) 1.0433 | Acc(train) 0.6532 | Acc(val) 0.7384 |*
Epoch 00140 | Loss(train) 1.0230 | Acc(train) 0.6532 | Acc(val) 0.7190 |
Epoch 00141 | Loss(train) 1.0309 | Acc(train) 0.6662 | Acc(val) 0.7190 |
Epoch 00142 | Loss(train) 1.0285 | Acc(train) 0.6602 | Acc(val) 0.7190 |
Epoch 00143 | Loss(train) 1.0127 | Acc(train) 0.6582 | Acc(val) 0.7354 |
Epoch 00144 | Loss(train) 1.0188 | Acc(train) 0.6517 | Acc(val) 0.7369 |
Epoch 00145 | Loss(train) 0.9886 | Acc(train) 0.6637 | Acc(val) 0.7265 |
Epoch 00146 | Loss(train) 1.0101 | Acc(train) 0.6597 | Acc(val) 0.7459 |*
Epoch 00147 | Loss(train) 1.0223 | Acc(train) 0.6672 | Acc(val) 0.7429 |
Epoch 00148 | Loss(train) 1.0188 | Acc(train) 0.6632 | Acc(val) 0.7489 |*
Epoch 00149 | Loss(train) 1.0021 | Acc(train) 0.6632 | Acc(val) 0.7504 |*
Epoch 00150 | Loss(train) 1.0251 | Acc(train) 0.6637 | Acc(val) 0.7474 |
Epoch 00151 | Loss(train) 1.0027 | Acc(train) 0.6692 | Acc(val) 0.7265 |
Epoch 00152 | Loss(train) 1.0097 | Acc(train) 0.6617 | Acc(val) 0.7384 |
Epoch 00153 | Loss(train) 0.9801 | Acc(train) 0.6682 | Acc(val) 0.7504 |
Epoch 00154 | Loss(train) 0.9964 | Acc(train) 0.6667 | Acc(val) 0.7534 |*
Epoch 00155 | Loss(train) 0.9963 | Acc(train) 0.6652 | Acc(val) 0.7593 |*
Epoch 00156 | Loss(train) 0.9664 | Acc(train) 0.6682 | Acc(val) 0.7564 |
Epoch 00157 | Loss(train) 0.9786 | Acc(train) 0.6642 | Acc(val) 0.7534 |
Epoch 00158 | Loss(train) 1.0157 | Acc(train) 0.6652 | Acc(val) 0.7578 |
Epoch 00159 | Loss(train) 1.0084 | Acc(train) 0.6572 | Acc(val) 0.7519 |
Epoch 00160 | Loss(train) 1.0099 | Acc(train) 0.6592 | Acc(val) 0.7534 |
Epoch 00161 | Loss(train) 1.0008 | Acc(train) 0.6692 | Acc(val) 0.7564 |
Epoch 00162 | Loss(train) 0.9745 | Acc(train) 0.6552 | Acc(val) 0.7578 |
Epoch 00163 | Loss(train) 1.0116 | Acc(train) 0.6542 | Acc(val) 0.7504 |
Epoch 00164 | Loss(train) 0.9806 | Acc(train) 0.6746 | Acc(val) 0.7444 |
Epoch 00165 | Loss(train) 1.0104 | Acc(train) 0.6627 | Acc(val) 0.7414 |
Epoch 00166 | Loss(train) 0.9909 | Acc(train) 0.6602 | Acc(val) 0.7459 |
Epoch 00167 | Loss(train) 0.9738 | Acc(train) 0.6801 | Acc(val) 0.7564 |
Epoch 00168 | Loss(train) 0.9937 | Acc(train) 0.6632 | Acc(val) 0.7489 |
Epoch 00169 | Loss(train) 1.0160 | Acc(train) 0.6602 | Acc(val) 0.7638 |*
Epoch 00170 | Loss(train) 1.1221 | Acc(train) 0.6746 | Acc(val) 0.7534 |
Epoch 00171 | Loss(train) 0.9703 | Acc(train) 0.6746 | Acc(val) 0.7489 |
Epoch 00172 | Loss(train) 0.9998 | Acc(train) 0.6716 | Acc(val) 0.7474 |
Epoch 00173 | Loss(train) 0.9842 | Acc(train) 0.6776 | Acc(val) 0.7564 |
Epoch 00174 | Loss(train) 1.0002 | Acc(train) 0.6532 | Acc(val) 0.7534 |
Epoch 00175 | Loss(train) 0.9854 | Acc(train) 0.6692 | Acc(val) 0.7534 |
Epoch 00176 | Loss(train) 0.9623 | Acc(train) 0.6736 | Acc(val) 0.7549 |
Epoch 00177 | Loss(train) 1.0092 | Acc(train) 0.6602 | Acc(val) 0.7534 |
Epoch 00178 | Loss(train) 0.9826 | Acc(train) 0.6741 | Acc(val) 0.7459 |
Epoch 00179 | Loss(train) 0.9768 | Acc(train) 0.6741 | Acc(val) 0.7429 |
Epoch 00180 | Loss(train) 1.0266 | Acc(train) 0.6731 | Acc(val) 0.7578 |
Epoch 00181 | Loss(train) 0.9773 | Acc(train) 0.6771 | Acc(val) 0.7564 |
Epoch 00182 | Loss(train) 0.9743 | Acc(train) 0.6756 | Acc(val) 0.7519 |
Epoch 00183 | Loss(train) 0.9749 | Acc(train) 0.6662 | Acc(val) 0.7549 |
Epoch 00184 | Loss(train) 0.9773 | Acc(train) 0.6776 | Acc(val) 0.7534 |
Epoch 00185 | Loss(train) 0.9810 | Acc(train) 0.6712 | Acc(val) 0.7519 |
Epoch 00186 | Loss(train) 0.9804 | Acc(train) 0.6836 | Acc(val) 0.7578 |
Epoch 00187 | Loss(train) 0.9593 | Acc(train) 0.6751 | Acc(val) 0.7578 |
Epoch 00188 | Loss(train) 0.9654 | Acc(train) 0.6751 | Acc(val) 0.7549 |
Epoch 00189 | Loss(train) 1.0038 | Acc(train) 0.6761 | Acc(val) 0.7519 |
Epoch 00190 | Loss(train) 0.9775 | Acc(train) 0.6846 | Acc(val) 0.7549 |
Epoch 00191 | Loss(train) 0.9902 | Acc(train) 0.6672 | Acc(val) 0.7564 |
Epoch 00192 | Loss(train) 0.9856 | Acc(train) 0.6627 | Acc(val) 0.7474 |
Epoch 00193 | Loss(train) 1.0345 | Acc(train) 0.6697 | Acc(val) 0.7384 |
Epoch 00194 | Loss(train) 0.9696 | Acc(train) 0.6831 | Acc(val) 0.7399 |
Epoch 00195 | Loss(train) 0.9986 | Acc(train) 0.6687 | Acc(val) 0.7384 |
Epoch 00196 | Loss(train) 0.9447 | Acc(train) 0.6781 | Acc(val) 0.7593 |
Epoch 00197 | Loss(train) 0.9910 | Acc(train) 0.6741 | Acc(val) 0.7474 |
Epoch 00198 | Loss(train) 0.9379 | Acc(train) 0.6891 | Acc(val) 0.7354 |
Epoch 00199 | Loss(train) 0.9916 | Acc(train) 0.6702 | Acc(val) 0.7489 |
Epoch 00200 | Loss(train) 0.9667 | Acc(train) 0.6806 | Acc(val) 0.7444 |
************************************
Start fitting calibration
************************************
Calibration model configuration
Namespace(calibration={'epochs': 1000, 'patience': 50, 'cal_lr': 0.01, 'cal_weight_decay': 0, 'num_bin': 10, 'calibrator_name': 'WATS', 'dist_to_train': None, 'heads': 2, 'bias': 1, 'cal_dropout': 0.4, 'cal_hidden_dim': 64}, gnn={'type': 'gcnii', 'num_layer': 16, 'hid_dim': 64, 'dropout': 0.8, 'norm': None, 'in_dim': 767, 'out_dim': 10}, train={'epochs': 200, 'lr': 0.01, 'weight_decay': 0.001, 'patience': 50})
************************************
正在计算理论系数 c_k (通过数值积分)...
理论系数 c_k 计算完成。
************************************
GPU memory allowcation
GPU Memory Allocated: 128.87 MB
GPU Memory Reserved: 328.00 MB
Exp 8/10
************************************
Start fitting model
************************************
Epoch 00001 | Loss(train) 2.4286 | Acc(train) 0.0528 | Acc(val) 0.3558 |*
Epoch 00002 | Loss(train) 2.4796 | Acc(train) 0.2646 | Acc(val) 0.3513 |
Epoch 00003 | Loss(train) 2.1438 | Acc(train) 0.2691 | Acc(val) 0.2661 |
Epoch 00004 | Loss(train) 2.1516 | Acc(train) 0.2372 | Acc(val) 0.2466 |
Epoch 00005 | Loss(train) 2.1427 | Acc(train) 0.2312 | Acc(val) 0.3408 |
Epoch 00006 | Loss(train) 2.0670 | Acc(train) 0.2895 | Acc(val) 0.3528 |
Epoch 00007 | Loss(train) 2.0571 | Acc(train) 0.2890 | Acc(val) 0.3558 |
Epoch 00008 | Loss(train) 2.0314 | Acc(train) 0.3348 | Acc(val) 0.3558 |
